"Forest_Perc","Crop_Perc","DSNUM","slope_calc","sed_rate_mm_yr","surface_area_m2"
32.5679259860726,6.65032601156469,"19009",5.5782480677209,17.2,0.889578
28.3903185843605,18.3826112001292,"19010",5.20871948538379,38.2,0.0021003925
63.930494337014,0.896485113322568,"19012",12.2154997777913,205.5,0.082780175
7.14835649951439,68.3378186967819,"19013",0.885648680195794,38.1,0.204850045
8.37787532806396,64.2932586669922,"19014",1.12634,33.7,0.004694995
8.09674958432286,74.921400280331,"19015",1.04936960881608,38.6,0.02619313
23.4095993041992,54.6772994995117,"19016",0.719647,13,0.044726005
61.736759185791,22.4911422729492,"19017",8.1636,7.6,0.00247105
61.736759185791,22.4911422729492,"19018",8.1636,12.1,0.0016556035
88.2079391479492,3.25964212417603,"19019",14.8207998,20,0.00345947
13.6785612106323,74.9207916259766,"19020",1.39552,12.6,0.09241727
10.9809818267822,66.7127532958984,"19023",1.48877,25.5,0.01037841
14.3946199417114,49.687442779541,"19025",1.63617,19.9,0.002273366
25.6612300872803,48.2152519226074,"19027",1.57664,7.7,0.002075682
66.3433532714844,0.47676295042038,"19029",6.5093999,2.6,0.01729735
83.8644790649414,5.43017959594727,"19031",14.46,44.3,0.0012108145
86.4719467163086,0.0192859899252653,"19032",14.6779003,18,0.000691894
81.6951751708984,0.852483987808228,"19033",11.0071001,7.1,0.00098842
91.6661911010742,0.0228167250752449,"19034",16.6555996,26.5,0.000395368
84.7641156278337,3.56329632959295,"19035",14.5352027843606,45.6,0.003706575
60.9593849182129,9.11449718475342,"19036",4.9337702,24.9,0.0095135425
87.620979309082,0.0206520408391953,"19037",13.0757999,14.6,0.030888125
80.5144729614258,5.23738622665405,"19038",9.6972799,9.4,0.00296526
16.9102516174316,41.0805130004883,"19039",2.8234,8.5,0.0084262805
58.9010238647461,2.47744727134705,"19040",6.7319102,12.5,0.060046515
7.34783193253488,78.7905875956658,"19041",0.721457321063724,3.2,0.19422453
13.2089519500732,0.091972142457962,"19042",2.9100599,67.1,0.0093158585
17.4904432874987,66.0206205282738,"19043",1.56221176368086,18.2,0.17000824
14.7464618682861,47.3632736206055,"19044",1.9599299,17.9,0.035830225
34.9013519287109,31.113302230835,"19045",2.8975,11.8,0.005979941
13.8960467063613,67.4674718932821,"19046",0.833874290610986,1.6,2.11274775
21.3029155731201,0.0125932386144996,"19047",2.8973601,14.5,0.137637485
50.7415657043457,39.0691719055176,"19048",3.0327101,33.3,0.045516741
25.3339672088623,59.9556465148926,"19049",2.42766,36.5,0.0439599795
71.4415969848633,0.185424417257309,"19050",7.4544902,6.3,0.013590775
62.2896258218174,1.01831895318448,"19056",11.8572412827288,10.9,2.2684239
76.1865158081055,0.55701619386673,"19057",12.0897999,4.7,0.005040942
86.8798723143541,0.00447823343528978,"19058",24.5945317496928,248.9,0.282935225
91.114855065531,0.0125651713877668,"19062",17.6049090261144,6.7,0.9587674
9.03294520266483,74.7025774083362,"19063",0.978762729111019,5.5,0.318518345
84.5542348681485,0.0180006938276103,"19065",22.452693934963,6.8,0.8253307
87.3293930554476,0.00548729248889657,"19901",21.3144272549291,16,0.8945201
78.1182820791873,2.28930048344824,"19902",14.0300832947501,11,3.67445135
61.0316838842606,0.534626293203765,"20003",11.7895400093226,18.3,1.1169146
56.9767302204122,0.489276734224113,"20004",11.2600215367501,5.2,0.220664765
49.8198713239879,0.896847005633706,"20005",9.59864526333723,4.3,7.57376825
65.7293338767763,1.41921019886845,"20006",14.2125014434445,165.5,0.196942685
59.7983568142233,2.96478158512924,"20007",11.4276843133891,14.3,7.825074035
53.7566539408412,2.7440826822146,"20008",9.95180125406668,11.2,3.83259855
78.7690702353874,1.17563965233778,"20009",15.5428275139495,1.6,0.36176172
41.6740264892578,19.1049194335938,"2001",3.35202,1.4,0.08006202
94.6735773915891,0.0373720211841805,"20010",19.5099587029748,9.6,0.389190375
86.4348320735069,0.41926836424457,"20011",18.1388892277848,14.7,2.64847139
87.687571432846,0.371433270072018,"20012",18.4687461473881,191.2,0.15617036
77.5601272583008,0.0144542269408703,"20013",14.5806999,26.9,0.05090363
69.3462928273962,0.0864463626928123,"20014",14.5229459206672,6.7,8.3076701
55.5985091219861,2.3134673831641,"20015",9.33046151704889,9.6,10.80441902
78.0484283611225,0.828094600809903,"20016",14.3475301061849,3.3,1.767047855
76.3556796301249,0.818402590293207,"20017",11.6048113590339,6.7,1.04970204
78.5338815698164,0.982180585711984,"20018",13.6507500055385,11.7,1.57603569
79.8800631349794,0.875372227168856,"20019",13.6590342540365,9.3,0.27725181
28.3903185843605,18.3826112001292,"2002",5.20871948538379,1.8,0.016111246
85.1485180941466,0.155203159804293,"20020",12.543908894123,5.8,0.830025695
87.6360391065032,0.109232638107169,"20021",13.9317077493008,171.7,0.153452205
88.390097471128,0.0916544377239646,"20022",14.0591998100212,62.6,0.47197055
54.8999827670347,2.43882176922172,"20023",8.52779208417185,3,10.0719998
34.9410057067871,10.7099075317383,"20025",6.4910798,13.7,0.00642473
34.9410057067871,10.7099075317383,"20026",6.4910798,15.5,0.009785358
67.7595007264736,0.0843940485346545,"20027",13.8087578327808,2.5,1.454707135
65.6883316040039,0.00467773014679551,"20028",12.3465996,35.1,0.008648675
32.1678657531738,0.337116718292236,"20029",7.9779501,0.9,0.04200785
52.3732261657715,0.880563199520111,"2003",4.52882,3.4,0.0044726005
32.1678657531738,0.337116718292236,"20030",7.9779501,5.7,0.011613935
53.9621467590332,0.741878151893616,"2004",4.3326602,1.4,0.006227046
40.3119201660156,4.47855949401855,"2005",3.9315801,2.3,0.010971462
65.3312377929688,5.88079738616943,"2006",5.6774302,3.9,0.002174524
77.8948745727539,1.96624267101288,"2007",7.6964798,1.8,0.009834779
52.6746465826169,18.7102584833941,"21001",4.80715383587045,5.1,0.642473
71.0035843884411,0.339078346627785,"21002",9.33265294572173,5.8,1.27753285
27.3531367596058,44.8322865282817,"21003",2.19044336085916,3.8,1.49498525
75.8303298950195,0.470890402793884,"21004",10.5017004,10.9,0.0296526
52.7312987024852,10.656994989942,"21005",6.35940138372308,12.5,0.206826885
70.9986343383789,3.28218269348145,"21006",8.6391001,12.3,0.01581472
50.2179679870605,12.4714250564575,"21007",6.0915198,14.5,0.0205344255
28.349006652832,9.65127944946289,"21008",2.2139699,89.7,0.0247105
13.6664636610293,56.036758906873,"21009",1.44509591820282,4.5,0.6523572
60.4420471191406,5.68077230453491,"21010",7.9397602,0.7,0.36324435
18.7130661010742,60.2143821716309,"21015",1.4962,14.3,0.0035336015
82.2642593383789,1.14658725261688,"21016",7.9157701,5.9,0.0049421
44.4157636784142,9.04457271657614,"21017",2.30654566102836,6.9,0.1627186425
60.4420471191406,5.68077230453491,"21018",7.9397602,44,0.004694995
55.3806343078613,8.58156299591064,"21020",6.3443098,22.7,0.0031728282
87.3290211652119,0.205529522946607,"21021",8.11986577574426,3.8,0.68448085
68.8629670059886,7.60137121695186,"21022",7.90230638323773,8.4,0.8105044
64.0369749990834,7.03523091620026,"21023",7.6983175342143,7.5,0.58563885
66.4521815053284,11.8717394737781,"21024",8.93738249550388,9.9,0.4793837
79.7478012211638,0.595162432831225,"21025",13.2990601212094,7.9,0.84757015
74.4085249208561,3.42781531649952,"21026",8.29579110526649,16.9,0.88117643
57.7067325234258,4.83846129727107,"21027",6.84573664060533,2.4,0.6078783
81.5680084228516,0.117950432002544,"21033",10.1868,8.2,0.031382335
72.2095184326172,1.12963962554932,"21034",10.3318005,24,0.005683415
38.6467514038086,27.1200065612793,"21035",5.0443602,29.1,0.0106502255
55.1355323791504,7.95179319381714,"21036",1.82871,9.2,0.10230147
24.6256561279297,24.5124244689941,"21037",1.632,5.5,0.02223945
30.1069134192692,25.0914386569244,"21038",1.88556597692253,18,1.3590775
47.8796997070312,6.5308051109314,"21039",5.7377801,9.4,0.004744416
30.1069134192692,25.0914386569244,"21042",1.88556597692253,42.3,0.416371925
70.4597396850586,1.70129835605621,"21045",4.4899502,5,0.0056587045
70.3254928588867,1.74205279350281,"21046",7.09586,5.8,0.0070919135
46.1049880981445,4.70328855514526,"21047",2.34973,12.5,0.0030888125
41.8002276644051,13.4903158829488,"21048",1.72331105855701,4.3,0.49668105
30.5255546569824,36.6026802062988,"21050",3.42872,8.3,0.11712777
68.6926040649414,2.82380437850952,"21051",7.7634101,16,0.03904259
43.701847076416,27.5082931518555,"21052",2.3438001,9.8,0.24957605
20.9268093109131,46.4579925537109,"21053",1.04344,10.4,0.020410873
67.8242416381836,5.29293394088745,"21054",8.1332903,4.7,0.084262805
69.1289367675781,4.53537702560425,"21055",5.3392301,0.9,0.0075367025
74.900505065918,1.76350927352905,"21056",5.3098102,1.1,0.018532875
50.419506072998,6.79085779190063,"21057",8.38906,9.5,0.0013096565
24.3819231487833,29.1374012426905,"21060",3.6100342086844,26.6,0.1037841
37.1931698800336,24.1746924097962,"21061",3.97045820032168,21,0.3854838
28.3903185843605,18.3826112001292,"21062",5.20871948538379,25.1,0.002718155
88.3682403564453,0.591812014579773,"21063",9.0206299,3.4,0.29405495
16.9102516174316,41.0805130004883,"21064",2.8234,8.5,0.0084262805
43.0123634338379,23.5517482757568,"21065",2.8190801,0.7,0.0216019191
46.223503112793,16.8830661773682,"21066",3.67926,3.4,0.0147027475
71.6986465454102,0.20975449681282,"21067",9.8799,61.5,0.004546732
3.63473635864141,74.9933721021879,"22001",0.508716800162512,4.7,3.89140954
58.5664304146373,7.37877537755106,"22002",3.01370402957932,61.1,0.02174524
14.6026802062988,60.4577445983887,"22005",0.600239,21,0.0050162315
14.6026802062988,60.4577445983887,"22006",0.600239,17.1,0.0049173895
4.86310958862305,74.6759185791016,"22008",0.975353,27.8,0.023969185
28.3903185843605,18.3826112001292,"22010",5.20871948538379,7.3,0.008154465
6.30581331253052,81.2442474365234,"22012",0.44174,14,0.041266535
7.06901884078979,77.6296920776367,"22015",0.522866,29.3,0.013096565
16.5230931118974,26.2424773001322,"22016",1.66270419586533,7.3,0.0221653185
15.2448472976685,25.3188552856445,"22018",1.70118,20.4,0.011119725
28.974910736084,27.4217433929443,"22020",2.3736,9.5,0.030888125
11.5415079339434,7.20261575691423,"22021",1.5218787306543,6.1,0.0067953875
11.4965074504934,49.8087804723482,"22022",1.54419042441084,35.2,0.007462571
24.1193866729736,21.5553512573242,"22024",2.2641699,16.7,0.003113523
4.87311744689941,0.0268207136541605,"22025",2.17419,13,0.003607733
11.5415079339434,7.20261575691423,"22026",1.5218787306543,4.1,0.01334367
19.0051746368408,45.8202896118164,"22027",1.83737,11.2,0.006325888
23.5565426761384,7.73306655480389,"22028",1.89456253534506,11.9,0.3113523
23.5565426761384,7.73306655480389,"22029",1.89456253534506,16,0.239444745
27.3137420948301,6.67699456356342,"22030",2.02312387966739,10.3,0.0741315
16.8898131289005,32.9229073637612,"22031",1.84002161199999,9,0.028367654
14.426287651062,39.5809440612793,"22032",1.7421,14.6,0.0037955328
11.5415079339434,7.20261575691423,"22033",1.5218787306543,9.3,0.023573817
14.426287651062,39.5809440612793,"22034",1.7421,19.4,0.02125103
28.3903185843605,18.3826112001292,"23002",5.20871948538379,27.5,0.00042254955
3.04200599304633,88.7005038862348,"24002",0.736949896944269,19.3,0.120340135
30.1670227050781,61.1524658203125,"24003",1.58485,30.5,0.041167693
6.4338993775946,73.5169799500522,"24004",0.977920870011318,15.5,0.764295765
6.24715182497984,67.3277101663629,"24006",0.687304467160193,13.1,1.046341412
23.8950729370117,64.5937271118164,"24007",1.83564,51.4,0.0208309515
24.2261753082275,64.0571823120117,"24008",2.5253799,27.9,0.04546732
16.2337131500244,61.4643363952637,"24009",2.83075,48.3,0.009785358
31.5465036164811,20.5036059659016,"24010",3.06029141126123,21.4,4.44789
37.6938896179199,43.1492309570312,"24011",3.8850701,31.3,0.008648675
15.196515083313,68.6146774291992,"24012",1.6455899,9.2,0.115892245
2.63110685348511,75.1467590332031,"24013",0.982494,26.7,0.055104415
2.63110685348511,75.1467590332031,"24014",0.982494,17.1,0.004497311
28.7256565093994,59.8269996643066,"24015",2.3403201,12.9,0.0015567615
24.6975860595703,64.0278396606445,"24018",1.92136,31.6,0.012108145
18.5080814361572,62.8475189208984,"24019",1.89442,8.4,0.00840157
18.5080814361572,62.8475189208984,"24020",1.89442,8.9,0.0018532875
5.5840802192688,72.5635986328125,"24025",0.775156,11,0.010131305
12.9616689682007,39.985050201416,"24029",1.32057,15.9,0.0026440235
37.2417602539062,34.7899894714355,"24034",1.62673,5.7,0.0058267359
37.5730781555176,45.4874496459961,"24037",2.49505,63,0.006820098
33.5047836303711,58.5071144104004,"24038",2.0029399,14.3,0.017544455
7.19970369338989,70.7798538208008,"24039",0.896282,13.1,0.0098842
43.0495223999023,34.4504127502441,"24040",2.2916999,13.1,0.02223945
32.6733245849609,53.652774810791,"24042",1.89337,30.5,0.009093464
20.9743404388428,61.5360946655273,"24043",1.2395999,26.7,0.0137637485
32.5546913146973,55.4109153747559,"24044",1.92662,14.3,0.004546732
27.1192244161585,45.6963569401406,"24046",1.16093276409624,9.4,0.1747180613
28.7090816497803,41.4533195495605,"24048",1.15075,5.7,0.01832283575
35.1916542053223,55.1101837158203,"24049",3.2458899,36.4,0.0046208635
36.8742179870605,40.9411964416504,"24050",2.3150899,19.5,0.00754411565
30.9971646968324,21.5651160998076,"24051",3.03027888428538,24.8,7.41315
17.786865234375,49.6845664978027,"24054",2.2216401,8.1,0.095135425
13.4333467483521,76.7426300048828,"24056",1.71848,35.4,0.0095135425
24.7457093107614,60.3595659616258,"24057",1.65148800823078,32.4,0.3904259
41.2766380310059,38.0408515930176,"24058",3.61727,15.3,0.00088710695
6.67447853088379,81.6907806396484,"24059",0.763417,6,0.1464591335
36.0514488220215,18.9107780456543,"24060",4.8820801,7.8,0.007215466
31.5977723272643,19.1147684431561,"25001",3.00471979656708,46,8.2780175
12.7041530609131,68.3110809326172,"25002",2.6558499,82.8,0.014233248
9.52300930023193,82.0554504394531,"25003",2.1241701,82.8,0.012404671
16.3716621398926,66.2935485839844,"25004",1.51214,35.4,0.0089204905
28.6453304290771,45.7303619384766,"25005",3.5464499,216.7,0.05683415
12.7041530609131,68.3110809326172,"25006",2.6558499,109,0.016061825
36.8792783405144,45.378112000992,"25009",3.93796779934832,129.5,0.098842
0.905594944953918,86.2392501831055,"25010",1.10168,22,0.0261684195
16.1480350494385,37.6702690124512,"25012",2.5299599,19.2,0.0073390185
17.4717464447021,57.8359375,"25013",3.4921899,34.9,0.003558312
33.2498219729762,15.4040911352773,"25014",3.17044958456132,14.1,3.212365
31.4562227455033,19.6367668796424,"25015",2.98652246446643,6.2,1.96448475
11.5001420974731,32.9274559020996,"25016",2.5715401,19.1,0.0182116385
32.6887153855559,16.4127297577388,"25017",3.12263593202724,3.7,1.8730559
30.8393734928976,20.2616249134365,"25018",2.94784557840411,17.5,2.3178449
9.6559296084901,61.852271712235,"25019",2.1892405920083,15.4,6.128204
23.2323436737061,35.1366195678711,"25020",2.56846,45.1,0.01037841
6.35516873202455,75.0939962695715,"25021",3.20735789918662,143.3,0.31382335
9.62605857849121,49.0786209106445,"25022",2.1773801,19.3,0.007759097
6.87025451660156,84.3870849609375,"25023",1.55876,29.2,0.0375352495
46.8613510131836,13.4337749481201,"25024",4.7221498,12.2,0.070424925
13.4972343444824,64.5796661376953,"25025",2.19875,14.2,0.0115398035
35.5848339850213,33.5899790305135,"25902",3.07903174472465,33.7,9.5333109
33.4296210011503,14.6201447160921,"26001",3.16761982740284,10.3,0.920466125
8.95768506164588,72.8086774508094,"26002",1.91779679739922,17.2,0.028911285
35.1226585107295,12.3695081788355,"26003",3.14796082712372,16.7,5.2139155
26.3311181554575,42.9202145026374,"27001",2.9564400673337,68.2,0.01630893
55.0878295898438,25.8338356018066,"27002",8.53158,12,0.0079320705
45.5878684266088,32.9856063296452,"27003",7.55560336536697,22.4,0.06869519
28.3903185843605,18.3826112001292,"27006",5.20871948538379,13.7,0.0033853385
28.3903185843605,18.3826112001292,"27008",5.20871948538379,26.1,0.00042254955
28.3903185843605,18.3826112001292,"27009",5.20871948538379,31.4,0.00053621785
28.3903185843605,18.3826112001292,"27012",5.20871948538379,9,0.0017445613
57.852165222168,10.1136875152588,"27014",8.8569603,118.3,0.0042254955
10.3223094940186,54.9666900634766,"27015",2.7706201,4.9,0.0019373032
25.7243690490723,32.0783996582031,"27016",7.1111002,26.5,0.004991521
36.6027603149414,30.2739124298096,"27017",8.0261497,10.2,0.0155923255
33.6861915588379,19.3301372528076,"27018",7.4563298,14.4,0.017840981
28.3903185843605,18.3826112001292,"28001",5.20871948538379,8.5,0.0022140608
3.09620451927185,61.7390022277832,"28002",1.99282,16.6,0.002619313
32.5179290771484,21.4897232055664,"28003",3.6251199,1.8,0.00306163095
8.9685916791002,48.1019798500329,"30001",0.223019698890597,15.9,0.0764295765
62.7413714199996,3.35030154192713,"30002",2.31453351825194,4.2,0.012503513
0.657615423202515,88.8412704467773,"30003",0.599354,17.5,0.0049569263
0.224470764398575,68.6345291137695,"30004",0.988672,6.1,0.0061529145
6.84184455871582,66.2809448242188,"30005",1.62467,21.5,0.00134672225
0.714563429355621,92.6134262084961,"30007",0.520224,10.6,0.00155429045
0.970493454608174,91.3766312973254,"30009",0.628326837705042,9.3,0.00142579585
85.479376988102,0.389404819037151,"3001",11.3434122484481,13.3,0.26637919
28.3903185843605,18.3826112001292,"30013",5.20871948538379,8.8,0.00548325995
1.26245605945587,32.5426139831543,"30015",2.2805901,6.9,0.05040942
28.3903185843605,18.3826112001292,"30016",5.20871948538379,8,1.412205075
3.57022796636806,75.8678842363707,"30017",1.16864521507168,59.3,0.04793837
35.0305720998269,27.6312245748377,"30019",1.91625247069474,2.1,0.27428655
15.3487367630005,6.37703084945679,"3002",1.48616,6.8,0.00159876935
20.8881770822679,15.9175474987131,"3003",1.57911064320656,11.5,0.05831678
52.9498473372558,2.26344667608012,"3004",4.92247441531947,8.6,0.024117448
85.8717727661133,0.310745388269424,"3005",9.8495302,0.5,0.02421629
28.3903185843605,18.3826112001292,"31001",5.20871948538379,34.5,14.18481542
28.3903185843605,18.3826112001292,"31002",5.20871948538379,137.6,0.00041266535
36.3301086425781,0.560426652431488,"31004",2.72524,30.2,0.055598625
33.9097900390625,9.65768623352051,"31006",4.3373098,16.5,0.04101943
7.4035120010376,16.6253681182861,"31007",1.9822201,10.7,0.033359175
28.3903185843605,18.3826112001292,"31008",5.20871948538379,36.8,0.00098842
6.83477354049683,66.6337509155273,"31009",2.3280499,17.2,0.041760745
16.310396194458,21.1836566925049,"31010",1.76983,17.5,0.01087262
21.5329418182373,14.5290756225586,"31011",3.14696,46.6,0.01729735
16.9909744262695,29.5088138580322,"31012",2.30669,20.8,0.0148263
9.45190143585205,55.0146026611328,"31015",2.6960599,12.5,0.02520471
28.3903185843605,18.3826112001292,"31016",5.20871948538379,33.1,0.012602355
17.6923542022705,41.6340522766113,"31017",3.5712399,77.7,0.026440235
9.14241695404053,34.2245788574219,"31022",1.90817,48.2,0.00061034935
22.8409614562988,22.1963653564453,"31023",3.24417,114.8,0.0017840981
28.3903185843605,18.3826112001292,"31024",5.20871948538379,4.3,0.0022980765
20.5833778381348,31.2113132476807,"31026",3.0367601,12.3,0.00593052
20.5833778381348,31.2113132476807,"31027",3.0367601,10.9,0.0040772325
20.5833778381348,31.2113132476807,"31028",3.0367601,9.8,0.003261786
5.93136692047119,23.6071338653564,"31029",2.0090401,24.3,0.0024562237
5.32330560684204,66.1471328735352,"31033",2.9019301,73.7,0.03409801895
57.6266975402832,7.28782606124878,"31038",5.1612902,62.3,0.0044083532
8.10661315917969,64.4405288696289,"31039",2.55141,32.4,0.012602355
13.5622282028198,13.3252582550049,"31045",4.1813698,17.1,0.008154465
37.208568572998,10.584436416626,"31047",3.5971799,45.4,0.017445613
28.3903185843605,18.3826112001292,"31049",5.20871948538379,16.5,0.000889578
28.3903185843605,18.3826112001292,"31050",5.20871948538379,13.2,0.0022585397
14.0953664779663,17.8723983764648,"31051",2.7527001,18.2,0.00133189595
15.7869482040405,19.7934455871582,"31054",2.1496999,12.2,0.008105044
28.3903185843605,18.3826112001292,"31055",5.20871948538379,35.3,0.0008203886
16.9909744262695,29.5088138580322,"31056",2.30669,16.4,0.00413406665
18.8150501251221,21.5891571044922,"31063",2.9560599,23.3,0.0017099666
24.5894470214844,19.6390533447266,"31066",3.41361,28.4,0.020509715
25.3570976257324,33.2675323486328,"31067",2.66541,4.1,0.0068448085
27.9710960388184,5.6661434173584,"31068",4.3246102,18.1,0.0014134406
15.1789989471436,38.3942031860352,"31071",3.41554,17,0.0055598625
4.25696277618408,32.5383033752441,"32001",1.9202,20.7,0.03311207
0.181213556820519,70.671758388167,"32002",1.4658926360028,80.7,0.02866418
0.800131456157352,42.0907310095454,"32003",1.9663552492489,14.2,3.61020405
28.3903185843605,18.3826112001292,"32024",5.20871948538379,17,0.0006128204
4.28637838363647,62.4392700195312,"32025",1.66529,53.5,0.00078332285
28.3903185843605,18.3826112001292,"32029",5.20871948538379,263.3,5.633994
0.00597136141732335,63.7801094055176,"32031",2.37573,21.2,0.00205344255
5.33047914505005,49.8033180236816,"32032",2.3373899,11.8,0.004250206
1.23962843418121,17.8603286743164,"32033",3.26174,8.3,0.0018236349
4.43393325805664,80.0463943481445,"32034",1.22095,9.8,0.00514719715
