OID_,stand_id,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
1,lmt1,1,452017.000000000000000,377662.392004406312481,0.002303888555616,68.195365905761719,68.193062017206103,6.264080403421723,9.915016233472235,2831470.831713476683944,2.332973957061768,21.409503936767578
2,lmt2,2,96689.000000000000000,80784.127633505020640,0.001339429290965,62.407981872558594,62.406642443267629,4.409026734147093,7.870113923380330,426304.385897948290221,1.916330814361572,8.402550697326660
3,lmt3,3,50961.000000000000000,42578.162234908311802,0.004224353935570,61.712688446044922,61.708464092109352,7.168136795580801,10.496035203284892,365295.419239593204111,2.505004882812500,27.333877563476562
4,lmt4,4,11718.000000000000000,9790.445734358736445,0.011105124838650,61.455173492431641,61.444068367592990,7.635209707142741,9.952585810589110,89469.387348298638244,3.663445711135864,22.019568634033217
5,lmt5,5,92719.000000000000000,77467.173412187039503,0.012630688957870,74.009796142578125,73.997165453620255,9.635096308504959,12.816244134445977,893356.494628271320835,3.900587320327759,34.227478790283200
6,lmt6,6,27026.000000000000000,22580.353850211573445,0.018442623317242,51.612987518310547,51.594544894993305,5.469934977726047,5.908747459804275,147830.462708024162566,3.286107540130615,12.927058696746826
7,lmt7,7,93257.000000000000000,77916.675016990324366,0.008538696914911,77.091049194335938,77.082510497421026,8.777576558238964,11.460191114118214,818570.457091691088863,4.146304607391357,25.745353698730483
